x,y
-119.3999396,49.91054812
-119.3998957,49.91058301
-119.3998518,49.9106179
-119.3998079,49.91065278
-119.399764,49.91068767
-119.39972,49.91072255
-119.3996761,49.91075744
-119.3996322,49.91079233
-119.3995883,49.91082721
-119.3995444,49.9108621
-119.3995005,49.91089698
-119.399453,49.91092979
-119.3994046,49.91096213
-119.3993563,49.91099448
-119.3993079,49.91102682
-119.3992596,49.91105917
-119.3992113,49.91109152
-119.3991629,49.91112387
-119.3991146,49.91115621
-119.3990662,49.91118856
-119.3990179,49.9112209
-119.3989695,49.91125325
-119.3989212,49.9112856
-119.3988729,49.91131794
-119.3988245,49.91135029
-119.3987751,49.91138193
-119.3987246,49.91141287
-119.3986741,49.91144381
-119.3986236,49.91147475
-119.3985731,49.91150569
-119.3985226,49.91153664
-119.3984721,49.91156758
-119.3984216,49.91159852
-119.3983711,49.91162946
-119.3983206,49.9116604
-119.3982701,49.91169135
-119.3982196,49.91172229
-119.3981691,49.91175323
-119.3981186,49.91178417
-119.3980681,49.91181511
-119.3980176,49.91184606
-119.3979671,49.911877
-119.3979166,49.91190794
-119.3978636,49.91193709
-119.3978098,49.91196559
-119.397756,49.9119941
-119.3977021,49.9120226
-119.3976483,49.9120511
-119.3975945,49.9120796
-119.3975406,49.9121081
-119.3974868,49.9121366
-119.397433,49.9121651
-119.3973791,49.9121936
-119.3973253,49.91222211
-119.3972714,49.91225061
-119.3972176,49.91227911
-119.3971638,49.91230761
-119.3971099,49.91233611
-119.3970561,49.91236461
-119.3970023,49.91239311
-119.3969484,49.91242161
-119.3968945,49.91245002
-119.3968405,49.91247841
-119.3967865,49.91250679
-119.3967325,49.91253517
-119.3966785,49.91256355
-119.3966245,49.91259194
-119.3965706,49.91262032
-119.3965166,49.9126487
-119.3964626,49.91267709
-119.3964086,49.91270547
-119.3963546,49.91273385
-119.3963006,49.91276224
-119.3962466,49.91279062
-119.3961927,49.912819
-119.3961388,49.91284746
-119.396085,49.91287601
-119.3960312,49.91290455
-119.3959774,49.9129331
-119.3959237,49.91296164
-119.3958699,49.91299019
-119.3958161,49.91301873
-119.395761,49.91304624
-119.3957057,49.91307351
-119.3956504,49.91310079
-119.3955959,49.9131288
-119.3955415,49.91315681
-119.395487,49.91318481
-119.3954325,49.91321282
-119.3953781,49.91324083
-119.3953236,49.91326884
-119.3952692,49.91329684
-119.3952147,49.91332485
-119.3951603,49.91335286
-119.3951058,49.91338086
-119.3950514,49.91340887
-119.3949969,49.91343688
-119.3949424,49.91346489
-119.394888,49.91349289
-119.3948335,49.9135209
-119.3947791,49.91354891
-119.3947246,49.91357692
-119.3946702,49.91360492
-119.3946157,49.91363293
-119.3945613,49.91366094
-119.3945068,49.91368895
-119.3944524,49.91371695
-119.3943979,49.91374496
-119.3943434,49.91377297
-119.394289,49.91380097
-119.3942345,49.91382898
-119.3941801,49.91385699
-119.3941256,49.91388499
-119.3940712,49.913913
-119.3940167,49.91394101
-119.3939622,49.91396901
-119.3939078,49.91399702
-119.3938533,49.91402503
-119.3937989,49.91405304
-119.3937444,49.91408104
-119.39369,49.91410905
-119.3936355,49.91413706
-119.3935811,49.91416506
-119.3935266,49.91419307
-119.3934721,49.91422108
-119.3934177,49.91424908
-119.3933632,49.91427709
-119.3933088,49.9143051
-119.3932543,49.9143331
-119.3931999,49.91436111
-119.3931454,49.91438911
-119.3930909,49.91441712
-119.3930365,49.91444513
-119.392982,49.91447313
-119.3929276,49.91450114
-119.3928731,49.91452915
-119.3928187,49.91455715
-119.3927642,49.91458516
-119.3927097,49.91461317
-119.3926553,49.91464117
-119.3926008,49.91466918
-119.3925464,49.91469719
-119.3924919,49.91472519
-119.3924374,49.9147532
-119.392383,49.9147812
-119.3923285,49.91480921
-119.3922741,49.91483722
-119.3922196,49.91486522
-119.3921652,49.91489323
-119.3921109,49.91492138
-119.3920586,49.91495103
-119.3920062,49.91498067
-119.3919539,49.91501031
-119.3919015,49.91503996
-119.3918492,49.9150696
-119.3917969,49.91509924
-119.3917445,49.91512889
-119.3916922,49.91515853
-119.3916398,49.91518817
-119.3915875,49.91521782
-119.3915352,49.91524746
-119.3914828,49.9152771
-119.3914305,49.91530675
-119.3913781,49.91533639
-119.3913258,49.91536603
-119.3912735,49.91539568
-119.3912211,49.91542532
-119.3911688,49.91545496
-119.3911164,49.9154846
-119.3910641,49.91551425
-119.3910118,49.91554389
-119.3909594,49.91557353
-119.3909071,49.91560318
-119.3908547,49.91563282
-119.3908024,49.91566246
-119.3907501,49.9156921
-119.3906977,49.91572175
-119.3906454,49.91575139
-119.390593,49.91578103
-119.3905407,49.91581068
-119.3904884,49.91584032
-119.390436,49.91586996
-119.3903837,49.9158996
-119.3903313,49.91592925
-119.390279,49.91595889
-119.3902267,49.91598853
-119.3901743,49.91601817
-119.390122,49.91604782
-119.3900696,49.91607746
-119.3900173,49.9161071
-119.389965,49.91613674
-119.3899132,49.91616681
-119.3898614,49.91619687
-119.3898097,49.91622694
-119.3897579,49.916257
-119.3897062,49.91628707
-119.3896544,49.91631713
-119.3896026,49.9163472
-119.3895509,49.91637726
-119.3894991,49.91640733
-119.3894491,49.9164386
-119.3894006,49.91647083
-119.3893521,49.91650306
-119.3893035,49.91653529
-119.389255,49.91656751
-119.3892065,49.91659974
-119.3891579,49.91663197
-119.3891094,49.9166642
-119.3890608,49.91669639
-119.3890122,49.91672858
-119.3889636,49.91676077
-119.388915,49.91679297
-119.3888664,49.91682516
-119.3888178,49.91685736
-119.3887692,49.91688955
-119.3887206,49.91692174
-119.3886782,49.91695734
-119.3886366,49.9169934
-119.3885951,49.91702946
-119.3885535,49.91706551
-119.3885119,49.91710157
-119.3884703,49.91713763
-119.3884287,49.91717369
-119.3883872,49.91720974
-119.3883456,49.9172458
-119.388304,49.91728186
-119.3882624,49.91731792
-119.3882263,49.91735633
-119.3881902,49.91739477
-119.388154,49.9174332
-119.3881179,49.91747163
-119.3880818,49.91751006
-119.3880457,49.91754849
-119.3880096,49.91758692
-119.3879734,49.91762535
-119.3879402,49.9176648
-119.3879109,49.91770555
-119.3878815,49.91774631
-119.3878521,49.91778707
-119.3878228,49.91782783
-119.3877934,49.91786859
-119.387764,49.91790935
-119.3877346,49.91795011
-119.3877053,49.91799087
-119.3876759,49.91803162
-119.3876465,49.91807238
-119.3876172,49.91811314
-119.3875879,49.91815394
-119.387562,49.91819565
-119.387536,49.91823737
-119.3875101,49.91827909
-119.3874842,49.91832081
-119.3874582,49.91836253
-119.3874323,49.91840425
-119.3874064,49.91844597
-119.3873804,49.91848769
-119.3873545,49.91852941
-119.3873286,49.91857113
-119.3873026,49.91861285
-119.3872767,49.91865457
-119.3872508,49.91869629
-119.3872248,49.91873801
-119.3871989,49.91877973
-119.387173,49.91882144
-119.387147,49.91886317
-119.3871211,49.91890488
-119.3870951,49.9189466
-119.3870692,49.91898832
-119.3870433,49.91903004
-119.3870173,49.91907176
-119.3869914,49.91911348
-119.3869655,49.9191552
-119.3869395,49.91919692
-119.3869136,49.91923864
-119.3868884,49.91928051
-119.3868693,49.91932374
-119.3868502,49.91936697
-119.3868311,49.9194102
-119.386812,49.91945343
-119.3867929,49.91949666
-119.3867738,49.91953989
-119.3867547,49.91958312
-119.3867356,49.91962635
-119.3867183,49.91966987
-119.3867039,49.91971386
-119.3866896,49.91975786
-119.3866753,49.91980186
-119.386661,49.91984585
-119.3866467,49.91988985
-119.3866324,49.91993384
-119.3866181,49.91997784
-119.3866038,49.92002183
-119.3865895,49.92006583
-119.3865752,49.92010982
-119.3865675,49.92015445
-119.3865616,49.92019924
-119.3865557,49.92024403
-119.3865499,49.92028883
-119.386544,49.92033362
-119.3865381,49.92037842
-119.3865322,49.92042321
-119.3865263,49.920468
-119.3865205,49.9205128
-119.3865146,49.92055759
-119.3865087,49.92060239
-119.3865056,49.92064726
-119.3865052,49.92069222
-119.3865047,49.92073717
-119.3865042,49.92078213
-119.3865038,49.92082708
-119.3865033,49.92087203
-119.3865029,49.92091699
-119.3865024,49.92096194
-119.3865019,49.92100689
-119.3865015,49.92105185
-119.386501,49.9210968
-119.3865005,49.92114175
-119.3865001,49.92118671
-119.3864996,49.92123166
-119.3864991,49.92127662
-119.3864987,49.92132157
-119.3864982,49.92136652
-119.3864977,49.92141148
-119.3864973,49.92145643
-119.3864968,49.92150138
-119.3864963,49.92154634
-119.3864959,49.92159129
-119.3864954,49.92163624
-119.3864949,49.9216812
-119.3864945,49.92172615
-119.386494,49.92177111
-119.3864935,49.92181606
-119.3864931,49.92186101
-119.3864926,49.92190597
-119.3864924,49.92195092
-119.3864921,49.92199588
-119.3864919,49.92204083
-119.3864916,49.92208578
-119.3864914,49.92213074
-119.3864912,49.92217569
-119.3864909,49.92222065
-119.3864907,49.9222656
-119.3864904,49.92231056
-119.3864902,49.92235551
-119.3864899,49.92240047
-119.3864897,49.92244542
-119.3864894,49.92249037
-119.3864892,49.92253533
-119.3864889,49.92258028
-119.3864887,49.92262524
-119.3864884,49.92267019
-119.3864882,49.92271515
-119.3864879,49.9227601
-119.3864877,49.92280505
-119.3864874,49.92285001
-119.3864872,49.92289496
-119.3864869,49.92293992
-119.3864867,49.92298487
-119.3864864,49.92302983
-119.3864862,49.92307478
-119.3864859,49.92311973
-119.3864857,49.92316469
-119.3864854,49.92320964
-119.3864852,49.9232546
-119.3864849,49.92329955
-119.3864847,49.92334451
-119.3864844,49.92338946
-119.3864842,49.92343442
-119.3864839,49.92347937
-119.3864837,49.92352432
-119.3864834,49.92356928
-119.3864832,49.92361423
-119.386483,49.92365919
-119.3864827,49.92370414
-119.3864825,49.9237491
-119.3864822,49.92379405
-119.386482,49.92383901
-119.3864817,49.92388396
-119.3864815,49.92392891
-119.3864812,49.92397387
-119.386481,49.92401882
-119.3864807,49.92406378
-119.3864805,49.92410873
-119.3864802,49.92415369
-119.38648,49.92419864
-119.3864797,49.92424359
-119.3864795,49.92428855
-119.3864792,49.9243335
-119.386479,49.92437846
-119.3864787,49.92442341
-119.3864786,49.92446837
-119.3864786,49.92451332
-119.3864785,49.92455827
-119.3864784,49.92460323
-119.3864783,49.92464818
-119.3864783,49.92469314
-119.3864782,49.92473809
-119.3864781,49.92478305
-119.386478,49.924828
-119.386478,49.92487296
-119.3864779,49.92491791
-119.3864778,49.92496287
-119.3864777,49.92500782
-119.3864777,49.92505278
-119.3864776,49.92509773
-119.3864775,49.92514269
-119.3864774,49.92518764
-119.3864774,49.92523259
-119.3864773,49.92527755
-119.3864772,49.9253225
-119.3864771,49.92536746
-119.3864771,49.92541241
-119.386477,49.92545737
-119.3864769,49.92550232
-119.3864768,49.92554728
-119.3864768,49.92559223
-119.3864767,49.92563719
-119.3864766,49.92568214
-119.3864765,49.92572709
-119.3864765,49.92577205
-119.3864764,49.925817
-119.3864763,49.92586196
-119.3864762,49.92590691
-119.3864762,49.92595187
-119.3864761,49.92599682
-119.386476,49.92604178
-119.3864759,49.92608673
-119.3864759,49.92613169
-119.3864758,49.92617664
-119.3864757,49.9262216
-119.3864756,49.92626655
-119.3864756,49.92631151
-119.3864755,49.92635646
-119.3864754,49.92640141
-119.3864753,49.92644637
-119.3864753,49.92649132
-119.3864752,49.92653628
-119.3864751,49.92658123
-119.386475,49.92662619
-119.386475,49.92667114
-119.3864749,49.9267161
-119.3864748,49.92676105
-119.3864747,49.92680601
-119.3864747,49.92685096
-119.3864746,49.92689592
-119.3864745,49.92694087
-119.3864744,49.92698582
-119.3864744,49.92703078
-119.3864743,49.92707573
-119.3864742,49.92712069
-119.3864742,49.92716564
-119.3864741,49.9272106
-119.386474,49.92725555
-119.3864739,49.92730051
-119.3864739,49.92734546
-119.3864738,49.92739042
-119.3864737,49.92743537
-119.3864736,49.92748033
-119.3864736,49.92752528
-119.3864735,49.92757023
-119.3864734,49.92761519
-119.3864733,49.92766014
-119.3864733,49.9277051
-119.3864732,49.92775005
-119.3864731,49.92779501
-119.386473,49.92783996
-119.386473,49.92788492
-119.3864729,49.92792987
-119.3864728,49.92797483
-119.3864727,49.92801978
-119.3864727,49.92806474
-119.3864726,49.92810969
-119.3864725,49.92815464
-119.3864724,49.9281996
-119.3864724,49.92824455
-119.3864723,49.92828951
-119.3864722,49.92833446
-119.3864721,49.92837942
-119.3864721,49.92842437
-119.386472,49.92846933
-119.3864719,49.92851428
-119.3864718,49.92855924
-119.3864718,49.92860419
-119.3864717,49.92864914
-119.3864716,49.9286941
-119.3864715,49.92873905
-119.3864715,49.92878401
-119.3864714,49.92882896
-119.3864713,49.92887392
-119.3864712,49.92891887
-119.3864712,49.92896383
-119.3864711,49.92900878
-119.386471,49.92905374
-119.3864709,49.92909869
-119.3864708,49.92914365
-119.3864706,49.9291886
-119.3864704,49.92923355
-119.3864702,49.92927851
-119.38647,49.92932346
-119.3864698,49.92936842
-119.3864697,49.92941337
-119.3864695,49.92945833
-119.3864693,49.92950328
-119.3864691,49.92954823
-119.3864689,49.92959319
-119.3864687,49.92963814
-119.3864685,49.9296831
-119.3864684,49.92972805
-119.3864682,49.92977301
-119.386468,49.92981796
-119.3864678,49.92986292
-119.3864676,49.92990787
-119.3864674,49.92995283
-119.3864672,49.92999778
-119.3864715,49.93004262
-119.3864773,49.93008742
-119.386483,49.93013222
-119.3864887,49.93017702
-119.3864945,49.93022183
-119.3865002,49.93026663
-119.3865059,49.93031143
-119.3865117,49.93035623
-119.3865174,49.93040103
-119.3865231,49.93044584
-119.3865289,49.93049064
-119.3865346,49.93053544
-119.3865464,49.93057958
-119.3865637,49.93062314
-119.3865809,49.93066669
-119.3865982,49.93071024
-119.3866155,49.93075379
-119.3866327,49.93079734
-119.38665,49.93084089
-119.3866673,49.93088445
-119.3866845,49.930928
-119.3867018,49.93097155
-119.386719,49.9310151
-119.3867363,49.93105865
-119.3867619,49.93110038
-119.3867891,49.93114176
-119.3868164,49.93118314
-119.3868436,49.93122452
-119.3868708,49.9312659
-119.386898,49.93130728
-119.3869252,49.93134867
-119.3869591,49.9313878
-119.3869961,49.93142588
-119.3870331,49.93146396
-119.3870701,49.93150203
-119.3871071,49.93154012
-119.3871442,49.93157819
-119.3871812,49.93161627
-119.3872182,49.93165435
-119.3872552,49.93169243
-119.3872922,49.93173051
-119.3873313,49.93176761
-119.3873774,49.9318013
-119.3874235,49.931835
-119.3874696,49.9318687
-119.3875157,49.9319024
-119.3875618,49.93193609
-119.3876079,49.93196979
-119.387654,49.93200349
-119.3877001,49.93203718
-119.3877462,49.93207088
-119.3877923,49.93210458
-119.3878409,49.93213672
-119.38789,49.93216865
-119.387939,49.93220058
-119.387988,49.93223252
-119.388037,49.93226445
-119.388086,49.93229638
-119.388135,49.93232832
-119.3881841,49.93236025
-119.3882331,49.93239218
-119.3882821,49.93242411
-119.3883311,49.93245605
-119.3883802,49.93248798
-119.3884292,49.93251991
-119.3884782,49.93255184
-119.3885272,49.93258378
-119.3885762,49.93261571
-119.3886253,49.93264764
-119.3886743,49.93267957
-119.3887233,49.93271151
-119.3887723,49.93274344
-119.3888213,49.93277537
-119.3888704,49.9328073
-119.3889194,49.93283924
-119.3889684,49.93287117
-119.3890174,49.9329031
-119.3890664,49.93293503
-119.3891155,49.93296697
-119.3891645,49.9329989
-119.3892135,49.93303083
-119.3892625,49.93306276
-119.3893085,49.93309629
-119.3893476,49.93313352
-119.3893866,49.93317074
-119.3894257,49.93320797
-119.3894647,49.9332452
-119.3895038,49.93328242
-119.3895428,49.93331965
-119.3895818,49.93335688
-119.3896209,49.9333941
-119.3896599,49.93343133
-119.389699,49.93346856
-119.389738,49.93350578
-119.3897771,49.93354301
-119.3898161,49.93358024
-119.3898551,49.93361746
-119.3898859,49.93365769
-119.3899149,49.93369857
-119.3899438,49.93373945
-119.3899728,49.93378033
-119.3900018,49.93382121
-119.3900308,49.93386209
-119.3900597,49.93390297
-119.3900887,49.93394385
-119.3901109,49.93398629
-119.3901288,49.93402975
-119.3901466,49.93407321
-119.3901644,49.93411666
-119.3901823,49.93416012
-119.3902001,49.93420357
-119.3902179,49.93424703
-119.3902358,49.93429049
-119.3902435,49.93433514
-119.3902508,49.93437985
-119.390258,49.93442456
-119.3902653,49.93446927
-119.3902725,49.93451398
-119.3902798,49.93455869
-119.3902871,49.9346034
-119.3902943,49.93464811
-119.3902991,49.93469289
-119.3902982,49.93473784
-119.3902972,49.93478279
-119.3902963,49.93482774
-119.3902954,49.93487269
-119.3902945,49.93491764
-119.3902936,49.93496259
-119.3902926,49.93500755
-119.3902917,49.9350525
-119.3902908,49.93509745
-119.3902899,49.9351424
-119.390289,49.93518735
-119.390288,49.9352323
-119.3902871,49.93527725
-119.3902862,49.9353222
-119.3902895,49.93536693
-119.3903018,49.93541117
-119.3903141,49.93545542
-119.3903264,49.93549967
-119.3903387,49.93554392
-119.390351,49.93558816
-119.3903721,49.93563085
-119.3903966,49.93567291
-119.3904212,49.93571497
-119.3904458,49.93575703
-119.3904867,49.93579329
-119.3905287,49.93582912
-119.3905708,49.93586494
-119.3906129,49.93590076
-119.390655,49.93593658
-119.3906971,49.93597241
-119.3907456,49.93600445
-119.3907967,49.93603498
-119.3908478,49.93606552
-119.3908997,49.93609536
-119.3909624,49.93611492
-119.3910251,49.93613448
-119.3910878,49.93615404
-119.3911505,49.9361736
-119.3912132,49.93619316
-119.391276,49.93621272
-119.3913396,49.93623067
-119.391407,49.93624186
-119.3914745,49.93625305
-119.3915419,49.93626424
-119.3916094,49.93627543
-119.3916769,49.93628662
-119.3917443,49.93629781
-119.3918118,49.93630899
-119.3918715,49.93632599
-119.3918988,49.93636734
-119.3919262,49.93640869
-119.391978,49.93643628
-119.3920377,49.93645948
-119.3920714,49.93648882
-119.392049,49.9365314
-119.3920267,49.93657399
-119.3920044,49.93661657
-119.3919821,49.93665915
-119.3919597,49.93670173
-119.3919374,49.93674431
-119.3919084,49.93678473
-119.3918689,49.93682175
-119.3918294,49.93685878
-119.3917899,49.9368958
-119.3917504,49.93693283
-119.3917062,49.93696715
-119.3916533,49.9369964
-119.3916004,49.93702566
-119.3915476,49.93705492
-119.3914947,49.93708418
-119.3914418,49.93711343
-119.3913889,49.93714269
-119.391336,49.93717195
-119.3912832,49.9372012
-119.3912303,49.93723046
-119.3911859,49.93726506
-119.391142,49.93729997
-119.3910982,49.93733489
-119.3910543,49.93736981
-119.3910104,49.93740473
-119.3909686,49.93744053
-119.3909368,49.9374805
-119.3909049,49.93752047
-119.390873,49.93756043
-119.3908411,49.9376004
-119.3908092,49.93764037
-119.3907773,49.93768033
-119.3907524,49.93772211
-119.3907326,49.93776522
-119.3907128,49.93780832
-119.3906931,49.93785142
-119.3906733,49.93789452
-119.3906535,49.93793762
-119.3906337,49.93798072
-119.3906139,49.93802382
-119.3905941,49.93806692
-119.3905743,49.93811002
-119.3905545,49.93815312
-119.3905347,49.93819622
-119.3905149,49.93823932
-119.3904951,49.93828242
-119.3904753,49.93832552
-119.3904555,49.93836863
-119.3904357,49.93841173
-119.3904159,49.93845483
-119.3903961,49.93849793
-119.3903763,49.93854103
-119.3903565,49.93858413
-119.3903367,49.93862723
-119.3903169,49.93867033
-119.3902971,49.93871343
-119.3902773,49.93875653
-119.3902576,49.93879963
-119.3902378,49.93884273
-119.390218,49.93888583
-119.3901982,49.93892894
-119.3901784,49.93897204
-119.3901586,49.93901514
-119.3901388,49.93905824
-119.390119,49.93910134
-119.3900992,49.93914444
-119.3900794,49.93918754
-119.3900596,49.93923064
-119.3900398,49.93927374
-119.39002,49.93931684
-119.3900002,49.93935994
-119.3899804,49.93940304
-119.3899606,49.93944614
-119.3899408,49.93948924
-119.389921,49.93953234
-119.3899012,49.93957545
-119.3898814,49.93961855
-119.3898616,49.93966165
-119.3898418,49.93970475
-119.389822,49.93974785
-119.3898022,49.93979095
-119.3897824,49.93983405
-119.3897626,49.93987715
-119.3897428,49.93992025
-119.3897253,49.93996366
-119.3897166,49.94000826
-119.3897078,49.94005285
-119.389699,49.94009745
-119.3896903,49.94014205
-119.3896815,49.94018665
-119.3896746,49.94023124
-119.3896841,49.94027577
-119.3896937,49.9403203
-119.3897032,49.94036483
-119.3897127,49.94040937
-119.3897222,49.9404539
-119.3897369,49.94049765
-119.389759,49.94054029
-119.3897811,49.94058292
-119.3898032,49.94062556
-119.3898253,49.94066819
-119.3898561,49.9407083
-119.3898905,49.94074738
-119.389925,49.94078646
-119.3899594,49.94082553
-119.3899938,49.94086461
-119.3900283,49.94090369
-119.3900129,49.94093491
-119.3899662,49.94096536
-119.3899424,49.94100761
-119.3899186,49.94104986
-119.3899354,49.94109318
-119.3899538,49.94113654
-119.3899915,49.94117161
-119.3900465,49.9411992
-119.390103,49.94122394
-119.3901727,49.94122472
-119.3902423,49.94122549
-119.3903041,49.94120802
-119.3903622,49.94118331
-119.3904085,49.9411523
-119.3904323,49.94111005
-119.3904561,49.9410678
-119.3904394,49.9410245
-119.3904209,49.94098115
-119.390441,49.94094393
-119.3904885,49.94091107
-119.3905361,49.94087821
-119.3905836,49.94084535
-119.3906311,49.94081249
-119.3906751,49.94077796
-119.3907084,49.9407385
-119.3907418,49.94069903
-119.3907752,49.94065957
-119.3908085,49.9406201
-119.3908419,49.94058064
-119.3908752,49.94054117
-119.3909086,49.9405017
-119.3909419,49.94046224
-119.3909753,49.94042277
-119.3910215,49.94038924
-119.3910686,49.94035612
-119.3911157,49.940323
-119.3911628,49.94028989
-119.391219,49.94026354
-119.3912765,49.94023824
-119.3913341,49.94021294
-119.3913917,49.94018764
-119.3914534,49.94016721
-119.3915173,49.94014927
-119.3915812,49.94013134
-119.391645,49.9401134
-119.3917089,49.94009546
-119.3917751,49.94008237
-119.3918435,49.94007368
-119.3919118,49.94006498
-119.3919801,49.94005629
-119.3920485,49.9400476
-119.392117,49.94003975
-119.3921866,49.94003938
-119.3922563,49.94003902
-119.3923259,49.94003866
-119.3923956,49.94003829
-119.3924652,49.94003793
-119.3925345,49.94004046
-119.3926032,49.94004788
-119.3926719,49.94005529
-119.3927406,49.9400627
-119.3928093,49.94007011
-119.392878,49.94007753
-119.3929448,49.94008967
-119.3930099,49.94010558
-119.3930751,49.94012148
-119.3931402,49.94013738
-119.3932054,49.94015328
-119.3932705,49.94016918
-119.3933357,49.94018508
-119.3934008,49.94020098
-119.393466,49.94021688
-119.3935311,49.94023278
-119.3935963,49.94024868
-119.3936614,49.94026458
-119.3937266,49.94028049
-119.3937917,49.94029639
-119.3938569,49.94031229
-119.393922,49.94032819
-119.3939872,49.94034409
-119.3940523,49.94035999
-119.3941175,49.94037589
-119.3941703,49.94037381
-119.3941959,49.94033201
-119.3942215,49.9402902
-119.3942472,49.94024839
-119.3942728,49.94020659
-119.3942984,49.94016478
-119.394324,49.94012297
-119.3943496,49.94008117
-119.3943752,49.94003936
-119.3944008,49.93999755
-119.3944264,49.93995575
-119.394452,49.93991394
-119.3944776,49.93987213
-119.3945032,49.93983033
-119.3945288,49.93978852
-119.3945544,49.93974672
-119.39458,49.93970491
-119.3946057,49.9396631
-119.3946313,49.9396213
-119.3946569,49.93957949
-119.3946825,49.93953768
-119.3947081,49.93949588
-119.3947337,49.93945407
-119.3947593,49.93941226
-119.3947669,49.93939982
